House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
127,Causeway Avenue, ,May,22,Head,Divorced,Female,Unemployed,None,None
127,Causeway Avenue,Claire,May,5,Daughter,NA,Female,Student,None,NA
127,Causeway Avenue,Gillian,May,2,Daughter,NA,Female,Child,None,NA
127,Causeway Avenue,Terry,May,2,Son,NA,Male,Child,None,NA
128,Causeway Avenue,Julia,Carr,48,Head,Divorced,Female,Unemployed,None,Christian
128,Causeway Avenue,Rachel,Carr,12,Daughter,NA,Female,Student,None,NA
128,Causeway Avenue,Donna,Carr,8,Daughter,NA,Female,Student,None,NA
128,Causeway Avenue,Alan,Carr,5,Son,NA,Male,Student,None,NA
129,Causeway Avenue,Beth,Holland,31,Head,Married,Female,Field seismologist,None,None
129,Causeway Avenue,Mathew,Holland,36,Husband,Married,Male,Building control surveyor,None,None
129,Causeway Avenue,Margaret,Holland,0,Daughter,NA,Female,Child,None,NA
129,Causeway Avenue,Glenn,Howard,19,Lodger,Single,Male,Jewellery designer,None,None
129,Causeway Avenue,Frank,Hussain,54,Lodger,Divorced,Male,Company secretary,Physical Disability,Christian
129,Causeway Avenue,Ricky,Woods,49,Sibling,Divorced,Male,Unemployed,None,None
130,Causeway Avenue,Jenna,Richardson,51,Head,Married,Female,Unemployed,None,Christian
130,Causeway Avenue,Sean,Richardson,50,Husband,Married,Male,Haematologist,None,Christian
130,Causeway Avenue,Kyle,Richardson,27,Son,Single,Male,Jewellery designer,None,None
130,Causeway Avenue,Victoria,Richardson,17,Daughter,NA,Female,Student,None,NA
131,Causeway Avenue,Pamela,Wallace,18,Head,Single,Female,Student,None,NA
131,Causeway Avenue,Harriet,Davies,51,None,Single,Female,"Development worker, international aid",None,Catholic
131,Causeway Avenue,Linda,Parker,51,None,Single,Female,Unemployed,None,Christian
132,Causeway Avenue,Brian,Jones,64,Head,Single,Male,Insurance account manager,None,Methodist
132,Causeway Avenue,Joan,Power,51,None,Single,Female,Research scientist (physical sciences),None,Christian
133,Causeway Avenue,Karen,Parry,42,Head,Married,Female,Unemployed,None,Catholic
133,Causeway Avenue,James,Parry,43,Husband,Married,Male,Trade union research officer,None,None
133,Causeway Avenue,Charles,Parry,4,Son,NA,Male,Child,None,NA
133,Causeway Avenue,Olivia,Parry,3,Daughter,NA,Female,Child,None,NA
134,Causeway Avenue,Laura,Davis,69,Head,Divorced,Female,Unemployed,None,None
134,Causeway Avenue,Antony,Davis,38,Son,Single,Male,Theatre director,None,None
134,Causeway Avenue,Kim,Davis,35,Daughter,Single,Female,Illustrator,None,None
135,Causeway Avenue,Stacey,Morris,63,Head,Single,Female,Air cabin crew,None,Catholic
135,Causeway Avenue,Leanne,Morris,37,Daughter,Divorced,Female,Television production assistant,None,Catholic
135,Causeway Avenue,Joanna,Morris,36,Daughter,Divorced,Female,"Designer, fashion/clothing",None,Catholic
135,Causeway Avenue,Abigail,Morris,25,Daughter,Single,Female,Chief Technology Officer,None,None
135,Causeway Avenue,Garry,Morris,22,Son,Single,Male,University Student,None,Catholic
135,Causeway Avenue,Damian,Morris,22,Son,Single,Male,University Student,None,Catholic
136,Causeway Avenue,Lisa,Yates,35,Head,Single,Female,Analytical chemist,None,Christian
136,Causeway Avenue,Terry,Chambers,31,Partner,Single,Male,Quantity surveyor,None,Christian
137,Causeway Avenue,Kate,Harvey,57,Head,Married,Female,Unemployed,None,Christian
137,Causeway Avenue,Peter,Harvey,64,Husband,Married,Male,"Therapist, speech and language",None,Christian
137,Causeway Avenue,Rebecca,Harvey,23,Daughter,Single,Female,"Restaurant manager, fast food",None,Christian
137,Causeway Avenue,Nicole,Harvey,22,Daughter,Divorced,Female,University Student,None,Christian
137,Causeway Avenue,Norman,Harvey,21,Son,Single,Male,University Student,None,Christian
137,Causeway Avenue,Hayley,Harvey,17,Daughter,NA,Female,Student,None,NA
138,Causeway Avenue,Leanne,King,49,Head,Divorced,Female,"Engineer, maintenance",None,None
138,Causeway Avenue,Katherine,King,25,Daughter,Single,Female,Garment/textile technologist,None,None
138,Causeway Avenue,Brett,King,22,Son,Single,Male,University Student,None,None
138,Causeway Avenue,Katherine,King,19,Daughter,Single,Female,"Psychologist, forensic",None,None
139,Causeway Avenue,Hollie,Ellis,35,Head,Married,Female,Quarry manager,None,None
139,Causeway Avenue,Guy,Ellis,35,Husband,Married,Male,Emergency planning/management officer,None,None
139,Causeway Avenue,Maureen,Ellis,10,Daughter,NA,Female,Student,None,NA
140,Causeway Avenue,Annette,Clark,58,Head,Single,Female,Manufacturing engineer,None,Christian
140,Causeway Avenue,Margaret,Cox,63,None,Single,Female,Diagnostic radiographer,None,Christian
140,Causeway Avenue,Karen,Hartley,58,None,Single,Female,Tour manager,None,None
141,Causeway Avenue,Jane,Fitzgerald,55,Head,Married,Female,"Pilot, airline",None,None
141,Causeway Avenue,Luke,Fitzgerald,57,Husband,Married,Male,"Designer, television/film set",None,None
141,Causeway Avenue,Dale,Fitzgerald,27,Son,Single,Male,Chiropractor,None,None
141,Causeway Avenue,Annette,Fitzgerald,21,Daughter,Divorced,Female,University Student,None,None
141,Causeway Avenue,Chelsea,Fitzgerald,7,Daughter,NA,Female,Student,None,NA
142,Causeway Avenue,Gary,Jones,25,Head,Single,Male,PhD Student,None,None
142,Causeway Avenue,Mathew,O'Sullivan,30,None,Single,Male,PhD Student,None,Christian
142,Causeway Avenue,Guy,Smith,21,None,Single,Male,University Student,None,Catholic
1,Alba Keys,Tony,Jones,29,Head,Married,Male,"Engineer, civil (consulting)",None,None
1,Alba Keys,Beverley,Jones,26,Wife,Married,Female,Legal executive,None,None
2,Alba Keys,David,Harrison,54,Head,Single,Male,Fast food restaurant manager,None,None
3,Alba Keys,Robin,Harris,67,Head,Widowed,Male,Advice worker,None,Christian
4,Alba Keys,Kieran,Wilkinson,60,Head,Married,Male,Operational investment banker,None,Christian
4,Alba Keys,Rachael,Wilkinson,57,Wife,Married,Female,Waste management officer,None,None
5,Alba Keys,Julie,Patel,32,Head,Married,Female,"Biochemist, clinical",None,Sikh
5,Alba Keys,Damian,Patel,34,Husband,Married,Male,"Designer, multimedia",None,None
6,Alba Keys,Carolyn,Lamb,65,Head,Widowed,Female,Adult guidance worker,None,None
7,Alba Keys,Rosie,Harris,20,Head,Single,Female,University Student,None,Catholic
8,Alba Keys,Trevor,Allen,43,Head,Married,Male,Unemployed,None,Catholic
8,Alba Keys,Laura,Allen,41,Wife,Married,Female,"Programmer, systems",None,Catholic
8,Alba Keys,Hilary,Allen,16,Daughter,NA,Female,Student,None,NA
9,Alba Keys,Alice,Moss,38,Head,Married,Female,Minerals surveyor,None,None
9,Alba Keys,Dylan,Moss,38,Husband,Married,Male,Chief Technology Officer,None,None
10,Alba Keys,Margaret,Wright,62,Head,Single,Female,Education administrator,None,Christian
11,Alba Keys,Joanne,Taylor,79,Head,Widowed,Female,Retired Astronomer,None,Methodist
12,Alba Keys,Geraldine,Clark,75,Head,Married,Female,Retired Television production assistant,None,Christian
12,Alba Keys,Martin,Clark,77,Husband,Married,Male,Retired Exercise physiologist,None,None
13,Alba Keys,Abdul,Barker,57,Head,Divorced,Male,Oceanographer,None,Christian
14,Alba Keys,Justin,Gill,35,Head,Single,Male,Sports development officer,None,None
15,Alba Keys,Gerard,Williams,46,Head,Single,Male,Unemployed,None,Catholic
16,Alba Keys,Shane,Walker,74,Head,Widowed,Male,"Retired Nurse, children's",None,Christian
17,Alba Keys,Connor,Clayton,56,Head,Single,Male,Unemployed,None,None
18,Alba Keys,James,Ball,84,Head,Married,Male,Retired Community development worker,None,Catholic
18,Alba Keys,Jill,Ball,81,Wife,Married,Female,Retired Podiatrist,None,Catholic
19,Alba Keys,Christine,Stephens,42,Head,Married,Female,Media buyer,None,Catholic
19,Alba Keys,Danny,Stephens,42,Husband,Married,Male,Unemployed,None,Catholic
19,Alba Keys,Dorothy,Stephens,8,Daughter,NA,Female,Student,None,NA
20,Alba Keys,Darren,Dunn,77,Head,Single,Male,"Retired Teacher, early years/pre",None,Christian
21,Alba Keys,Dean,Stone,72,Head,Widowed,Male,Retired Facilities manager,None,Christian
22,Alba Keys,Tony,Patel-Wilson,71,Head,Married,Male,Retired Sports administrator,None,Methodist
22,Alba Keys,Debra,Patel-Wilson,69,Wife,Married,Female,Retired Retail merchandiser,None,Methodist
23,Alba Keys,Howard,Richardson,30,Head,Single,Male,"Accountant, chartered public finance",None,Catholic
23,Alba Keys,Ashleigh,Woods,28,Partner,Single,Female,Aid worker,None,Catholic
24,Alba Keys,John,Shah,56,Head,Married,Male,"Buyer, retail",None,None
24,Alba Keys,Katy,Shah,51,Wife,Married,Female,"Lecturer, further education",None,None
25,Alba Keys,Malcolm,Fisher,83,Head,Divorced,Male,Retired Astronomer,None,None
26,Alba Keys,Leslie,Bolton,83,Head,Widowed,Male,"Retired Embryologist, clinical",None,Christian
27,Alba Keys,Judith,Wood,32,Head,Single,Female,Building control surveyor,None,Catholic
28,Alba Keys,Trevor,Nicholls,21,Head,Single,Male,University Student,None,Sikh
28,Alba Keys,Joyce,Sullivan,19,Partner,Single,Female,University Student,None,Sikh
29,Alba Keys,Timothy,Ellis,76,Head,Widowed,Male,Retired Television camera operator,None,None
29,Alba Keys,Catherine,Ellis,49,Daughter,Single,Female,Unemployed,None,None
30,Alba Keys,Beverley,Atkins,66,Head,Divorced,Female,Futures trader,None,Methodist
31,Alba Keys,Vincent,Williams,50,Head,Single,Male,"Psychologist, occupational",None,Sikh
32,Alba Keys,Grace,Horton,33,Head,Single,Female,Unemployed,None,Methodist
32,Alba Keys,Joel,Horton,3,Son,NA,Male,Child,None,NA
32,Alba Keys,Maureen,Ford,40,Lodger,Divorced,Female,Unemployed,None,Catholic
33,Alba Keys,Carole,Collins,28,Head,Single,Female,Fitness centre manager,None,None
34,Alba Keys,Robin,Doherty,30,Head,Divorced,Male,Commercial/residential surveyor,None,Christian
35,Alba Keys,Carolyn,Fraser,44,Head,Divorced,Female,Consulting civil engineer,None,None
36,Alba Keys,Sean,Robinson,57,Head,Married,Male,Tourism officer,None,Christian
36,Alba Keys,Kim,Robinson,53,Wife,Married,Female,"Therapist, speech and language",None,None
37,Alba Keys,Brian,Rice,38,Head,Single,Male,Advertising account planner,None,None
38,Alba Keys,Cheryl,Arnold,71,Head,Widowed,Female,Retired Medical sales representative,None,Muslim
39,Alba Keys,Hazel,Wright,46,Head,Single,Female,Energy engineer,None,Catholic
40,Alba Keys,Zoe,Wheeler,44,Head,Single,Female,"Accountant, chartered management",None,None
41,Alba Keys,Simon,Roberts,30,Head,Divorced,Male,Unemployed,None,Christian
42,Alba Keys,Mark,Wilson,81,Head,Divorced,Male,"Retired Scientist, product/process development",None,Methodist
43,Alba Keys,Donna,Nicholson,94,Head,Widowed,Female,Retired Risk manager,None,None
44,Alba Keys,Paige,Price,39,Head,Single,Female,Plant breeder/geneticist,None,None
45,Alba Keys,Anne,Johnson,33,Head,Single,Female,Commercial/residential surveyor,None,None
46,Alba Keys,Ben,Taylor,82,Head,Widowed,Male,Retired Multimedia specialist,None,None
47,Alba Keys,Karen,Williams,26,Head,Single,Female,Estate agent,None,None
47,Alba Keys,Ross,Williams,5,Son,,Male,Student,None,NA
48,Alba Keys,Iain,Marsden,71,Head,Divorced,Male,Retired Retail merchandiser,None,Christian
49,Alba Keys,Hilary,Potts,25,Head,Divorced,Female,Bonds trader,None,None
1,CherryChestnut Inlet,Victoria,Roberts,37,Head,Single,Female,Technical brewer,None,Methodist
1,CherryChestnut Inlet,Carly,Roberts,15,Daughter,NA,Female,Student,None,NA
2,CherryChestnut Inlet,Jay,Cook,78,Head,Widowed,Male,"Retired Administrator, sports",None,None
3,CherryChestnut Inlet,Carly,Taylor,24,Head,Divorced,Female,"Designer, graphic",None,None
3,CherryChestnut Inlet,Leslie,Taylor,54,Lodger,Single,Male,Unemployed,None,Catholic
3,CherryChestnut Inlet,Vincent,Simpson,54,Lodger,Single,Male,Teaching laboratory technician,None,Christian
4,CherryChestnut Inlet,Eileen,Reid,66,Head,Widowed,Female,Armed forces technical officer,None,Methodist
5,CherryChestnut Inlet,Andrea,Marshall,19,Head,Single,Female,University Student,None,None
5,CherryChestnut Inlet,Daniel,Williams,22,None,Single,Male,University Student,None,None
5,CherryChestnut Inlet,Bethan,Robinson,18,None,Single,Female,University Student,None,None
6,CherryChestnut Inlet,Andrea,Cole,23,Head,Married,Female,Broadcast presenter,None,None
6,CherryChestnut Inlet,Carl,Cole,28,Husband,Married,Male,"Civil engineer, consulting",None,None
7,CherryChestnut Inlet,Nigel,Davies,77,Head,Divorced,Male,Retired Retail merchandiser,None,None
8,CherryChestnut Inlet,Natalie,Mitchell,72,Head,Married,Female,Unemployed,None,Christian
8,CherryChestnut Inlet,Allan,Mitchell,77,Husband,Married,Male,Retired Ambulance person,None,Christian
9,CherryChestnut Inlet,Bruce,Lewis,56,Head,Single,Male,"Teacher, music",None,None
9,CherryChestnut Inlet,Sian,Lewis,1,Daughter,NA,Female,Child,None,NA
10,CherryChestnut Inlet,Guy,Robson,83,Head,Married,Male,"Retired Geneticist, molecular",None,Methodist
10,CherryChestnut Inlet,Lesley,Robson,82,Wife,Married,Female,Retired Metallurgist,None,Methodist
11,CherryChestnut Inlet,Scott,Jones,55,Head,Single,Male,Web designer,None,Methodist
11,CherryChestnut Inlet,Natalie,Johnson,55,Partner,Single,Female,Geochemist,None,None
12,CherryChestnut Inlet,Julie,Payne,72,Head,Divorced,Female,Retired Secretary/administrator,None,Christian
13,CherryChestnut Inlet,Linda,Ellis,32,Head,Single,Female,"Designer, ceramics/pottery",None,Christian
13,CherryChestnut Inlet,Dean,Brown,22,None,Single,Male,University Student,None,None
14,CherryChestnut Inlet,Philip,Cooke,57,Head,Divorced,Male,Unemployed,None,Christian
14,CherryChestnut Inlet,Gareth,Cooke,36,Son,Single,Male,Police officer,None,None
15,CherryChestnut Inlet,Victoria,Thomas,52,Head,Divorced,Female,Photographer,None,None
16,CherryChestnut Inlet,Lynne,Bond,43,Head,Single,Female,Unemployed,None,None
16,CherryChestnut Inlet,Norman,Bond,8,Son,NA,Male,Student,None,NA
17,CherryChestnut Inlet,Kimberley,Hobbs,53,Head,Widowed,Female,Cabin crew,None,Christian
17,CherryChestnut Inlet,Beverley,Hobbs,17,Daughter,NA,Female,Student,None,NA
18,CherryChestnut Inlet,Margaret,Watson,90,Head,Widowed,Female,Retired General practice doctor,None,Christian
19,CherryChestnut Inlet,Charlene,Moore,31,Head,Married,Female,"Psychologist, prison and probation services",None,None
19,CherryChestnut Inlet,Stewart,Moore,35,Husband,Married,Male,Geographical information systems officer,None,None
20,CherryChestnut Inlet,Dean,Norton,66,Head,Widowed,Male,Petroleum engineer,None,None
20,CherryChestnut Inlet,Jade,Taylor,5,Granddaughter,NA,Female,Student,None,NA
21,CherryChestnut Inlet,Graeme,Henry,47,Head,Married,Male,Trade union research officer,None,Catholic
21,CherryChestnut Inlet,Donna,Henry,46,Wife,Married,Female,"Engineer, manufacturing systems",None,None
21,CherryChestnut Inlet,David,Henry,12,Son,NA,Male,Student,None,NA
22,CherryChestnut Inlet,Lynda,Richardson,99,Head,Married,Female,Retired Music therapist,None,Christian
22,CherryChestnut Inlet,Derek,Richardson,97,Husband,Married,Male,Retired Learning mentor,None,Christian
23,CherryChestnut Inlet,Bethany,Ashton,20,Head,Single,Female,University Student,None,None
23,CherryChestnut Inlet,Eleanor,Fraser,21,None,Single,Female,University Student,None,Methodist
24,CherryChestnut Inlet,Max,Simpson,48,Head,Widowed,Male,Immigration officer,None,None
25,CherryChestnut Inlet,Steven,Wong,58,Head,Married,Male,Chief Strategy Officer,None,Christian
25,CherryChestnut Inlet,Sharon,Wong,56,Wife,Married,Female,"Loss adjuster, chartered",None,None
26,CherryChestnut Inlet,Jemma,Stephens,66,Head,Married,Female,Banker,None,Christian
26,CherryChestnut Inlet,Jeremy,Stephens,71,Husband,Married,Male,Retired Health physicist,None,Christian
27,CherryChestnut Inlet,Donna,Fletcher,29,Head,Married,Female,Civil Service fast streamer,None,Catholic
27,CherryChestnut Inlet,Scott,Fletcher,28,Husband,Married,Male,Chartered public finance accountant,None,Catholic
28,CherryChestnut Inlet,Marc,Francis,72,Head,Married,Male,Retired Quality manager,None,Christian
28,CherryChestnut Inlet,Natasha,Francis,73,Wife,Married,Female,"Retired Engineer, electronics",None,Christian
29,CherryChestnut Inlet,Cheryl,Gilbert,55,Head,Married,Female,Records manager,None,Christian
29,CherryChestnut Inlet,Sean,Gilbert,56,Husband,Married,Male,Meteorologist,None,Christian
29,CherryChestnut Inlet,Thomas,Gilbert,23,Son,Single,Male,"Surveyor, commercial/residential",None,None
29,CherryChestnut Inlet,Aimee,Gilbert,23,Daughter,Single,Female,"Administrator, arts",None,Christian
29,CherryChestnut Inlet,Matthew,Gilbert,6,Son,NA,Male,Student,None,NA
30,CherryChestnut Inlet,Marilyn,Phillips,43,Head,Single,Female,Conference centre manager,None,None
30,CherryChestnut Inlet,Lucy,Phillips,14,Daughter,NA,Female,Student,None,NA
31,CherryChestnut Inlet,Alison,Smith,29,Head,Widowed,Female,Unemployed,None,Muslim
31,CherryChestnut Inlet,Jayne,Smith,3,Daughter,NA,Female,Child,None,NA
31,CherryChestnut Inlet,Graham,Smith,0,Son,NA,Male,Child,None,NA
31,CherryChestnut Inlet,James,Hunt,59,Lodger,Single,Male,Photographer,None,Catholic
31,CherryChestnut Inlet,Joseph,Jenkins,48,Lodger,Single,Male,Energy engineer,None,Catholic
32,CherryChestnut Inlet,Naomi,Parsons,44,Head,Divorced,Female,Unemployed,None,Methodist
32,CherryChestnut Inlet,Elliott,Parsons,11,Son,NA,Male,Student,None,NA
33,CherryChestnut Inlet,Glenn,Norris-Waters,71,Head,Married,Male,Retired Energy manager,None,Catholic
33,CherryChestnut Inlet,Barbara,Norris-Waters,69,Wife,Married,Female,Retired Fisheries officer,None,Catholic
34,CherryChestnut Inlet,Sarah,James,34,Head,Single,Female,"Engineer, broadcasting (operations)",None,Christian
34,CherryChestnut Inlet,Maurice,Stone,38,Partner,Single,Male,Paramedic,None,Christian
34,CherryChestnut Inlet,Irene,James,14,Daughter,NA,Female,Student,None,NA
34,CherryChestnut Inlet,David,James,11,Son,NA,Male,Student,None,NA
34,CherryChestnut Inlet,Mohammad,James,9,Son,NA,Male,Student,None,NA
34,CherryChestnut Inlet,Josh,James,6,Son,NA,Male,Student,None,NA
35,CherryChestnut Inlet,Rosie,Mann,22,Head,Single,Female,University Student,None,None
35,CherryChestnut Inlet,Bradley,Edwards,55,None,Single,Male,Equities trader,None,Christian
35,CherryChestnut Inlet,Joe,Murphy,59,None,Single,Male,"Nurse, children's",None,Christian
35,CherryChestnut Inlet,Eleanor,O'Sullivan,41,None,Single,Female,Architectural technologist,None,None
36,CherryChestnut Inlet,Susan,Franklin,49,Head,Married,Female,Best boy,None,None
