House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
27,Scorpiocross Drive,Andrea,Brown,72,Head,Widowed,Female,"Retired Surveyor, planning and development",None,Christian
28,Scorpiocross Drive,Kirsty,Wright,58,Head,Married,Female,Chief Operating Officer,None,Christian
28,Scorpiocross Drive,Ryan,Wright,62,Husband,Married,Male,"Scientist, research (physical sciences)",None,Christian
28,Scorpiocross Drive,Hazel,Wright,27,Daughter,Single,Female,Aid worker,None,Christian
28,Scorpiocross Drive,Aimee,Wright,19,Daughter,Single,Female,University Student,None,Christian
29,Scorpiocross Drive,June,Hill,33,Head,Single,Female,Brewing technologist,None,None
29,Scorpiocross Drive,Joyce,Patel,62,Lodger,Single,Female,"Optician, dispensing",None,Christian
30,Scorpiocross Drive,Lee,Williams,77,Head,Widowed,Male,"Retired Teacher, primary school",None,Christian
31,Scorpiocross Drive,Paula,Perkins,44,Head,Married,Female,"Scientist, research (physical sciences)",None,Christian
31,Scorpiocross Drive,Ricky,Perkins,46,Husband,Married,Male,"Restaurant manager, fast food",None,Christian
31,Scorpiocross Drive,Kim,Perkins,10,Daughter,NA,Female,Student,None,NA
32,Scorpiocross Drive,Kirsty,Harris,51,Head,Single,Female,Unemployed,None,Christian
33,Scorpiocross Drive,Charles,John,65,Head,Widowed,Male,Administrator,None,Christian
34,Scorpiocross Drive,Nicola,Williams,27,Head,Divorced,Female,Energy manager,None,Catholic
35,Scorpiocross Drive,Shane,Robson,37,Head,Single,Male,Unemployed,None,None
36,Scorpiocross Drive,Vincent,Thorpe,25,Head,Single,Male,"Journalist, broadcasting",None,None
36,Scorpiocross Drive,Donna,Clarke,21,Partner,Single,Female,University Student,None,None
37,Scorpiocross Drive,Aimee,Fry,24,Head,Divorced,Female,"Surveyor, insurance",None,None
38,Scorpiocross Drive,Louis,Hewitt,31,Head,Married,Male,Occupational psychologist,None,Muslim
38,Scorpiocross Drive,Jasmine,Hewitt,29,Wife,Married,Female,Unemployed,None,Muslim
39,Scorpiocross Drive,Tina,Gallagher,56,Head,Divorced,Female,Unemployed,None,Christian
39,Scorpiocross Drive,Stanley,Gallagher,32,Son,Single,Male,Unemployed,None,None
39,Scorpiocross Drive,Amy,Gallagher,30,Daughter,Single,Female,"Engineer, mining",None,None
40,Scorpiocross Drive,Elizabeth,Stevens,60,Head,Single,Female,"Administrator, local government",None,None
41,Scorpiocross Drive,Stanley,Taylor,63,Head,Single,Male,Network engineer,None,None
42,Scorpiocross Drive,Julie,Miah,43,Head,Single,Female,Landscape architect,None,Methodist
42,Scorpiocross Drive,Derek,Peters,54,Partner,Single,Male,"Conservation officer, nature",None,Methodist
42,Scorpiocross Drive,Louis,Miah,11,Son,NA,Male,Student,None,NA
1,Duchess Drive,Lynda,Watkins,41,Head,Married,Female,Writer,None,Catholic
1,Duchess Drive,Louis,Watkins,47,Husband,Married,Male,Make,None,Catholic
1,Duchess Drive,Julia,Watkins,13,Daughter,NA,Female,Student,None,NA
1,Duchess Drive,Stephen,Watkins,10,Son,NA,Male,Student,None,NA
1,Duchess Drive,Melissa,Watkins,8,Daughter,NA,Female,Student,None,NA
2,Duchess Drive,Lydia,Stone,22,Head,Single,Female,University Student,None,None
2,Duchess Drive,Katherine,Hartley,35,None,Single,Female,"Psychologist, forensic",None,Christian
2,Duchess Drive,Mary,Carpenter,42,None,Single,Female,Hospital pharmacist,None,None
2,Duchess Drive,Julian,Taylor,38,None,Single,Male,"Engineer, water",None,Catholic
2,Duchess Drive,Mary,Webb,36,None,Single,Female,"Engineer, electronics",None,None
3,Duchess Drive,Timothy,Booth,37,Head,Single,Male,Private music teacher,None,Catholic
4,Duchess Drive,Raymond,McDonald,64,Head,Single,Male,Food technologist,None,Christian
4,Duchess Drive,Marc,McDonald,8,Grandson,NA,Male,Student,None,NA
5,Duchess Drive,Grace,Rhodes,70,Head,Widowed,Female,Retired Catering manager,None,Methodist
6,Duchess Drive,Neil,Phillips,56,Head,Single,Male,"Engineer, petroleum",None,Christian
6,Duchess Drive,Naomi,Murphy,54,Partner,Single,Female,Theatre director,None,Christian
7,Duchess Drive,Josh,Long,32,Head,Married,Male,"Scientist, research (life sciences)",None,Christian
7,Duchess Drive,Gail,Long,26,Wife,Married,Female,Armed forces training and education officer,None,Christian
8,Duchess Drive,Benjamin,Cunningham,74,Head,Divorced,Male,Unemployed,None,None
9,Duchess Drive,Douglas,Gray,70,Head,Widowed,Male,Unemployed,None,Christian
10,Duchess Drive,Joan,Williams,46,Head,Married,Female,Dispensing optician,None,None
10,Duchess Drive,Duncan,Williams,47,Husband,Married,Male,Microbiologist,None,None
11,Duchess Drive,Roy,May,56,Head,Married,Male,"Clinical scientist, histocompatibility and immunogenetics",None,Catholic
11,Duchess Drive,Hazel,May,52,Wife,Married,Female,"Research officer, political party",None,Catholic
12,Duchess Drive,Jill,Riley,47,Head,Single,Female,Unemployed,None,None
12,Duchess Drive,Bradley,Riley,6,Son,NA,Male,Student,None,NA
13,Duchess Drive,Anne,Kelly,68,Head,Widowed,Female,"Retired Teacher, special educational needs",None,Methodist
13,Duchess Drive,Carolyn,Kelly,41,Daughter,Single,Female,Unemployed,None,Methodist
13,Duchess Drive,Clifford,Kelly,40,Son,Single,Male,Colour technologist,None,Methodist
13,Duchess Drive,Nicola,Kelly,33,Daughter,Single,Female,Environmental health practitioner,None,Methodist
14,Duchess Drive,Annette,Collins,25,Head,Married,Female,Writer,None,None
14,Duchess Drive,Christopher,Collins,30,Husband,Married,Male,Financial controller,None,None
14,Duchess Drive,Deborah,Collins,4,Daughter,NA,Female,Child,None,NA
14,Duchess Drive,Guy,Collins,2,Son,NA,Male,Child,None,NA
15,Duchess Drive,Elizabeth,Smith,32,Head,Single,Female,Retail banker,None,None
15,Duchess Drive,Bryan,Richardson,23,Lodger,Single,Male,Clinical psychologist,None,None
15,Duchess Drive,Nicholas,Gill,30,Lodger,Single,Male,"Pilot, airline",None,None
16,Duchess Drive,Allan,Glover,55,Head,Single,Male,Unemployed,None,Christian
1,Duchess Rue,Amy,Ward,41,Head,Married,Female,Photographer,None,Christian
1,Duchess Rue,Justin,Ward,40,Husband,Married,Male,Farm manager,None,None
1,Duchess Rue,Samantha,Ward,24,Daughter,Single,Female,Information officer,None,None
1,Duchess Rue,Marc,Ward,9,Son,NA,Male,Student,None,NA
2,Duchess Rue,Sally,Stevens,39,Head,Divorced,Female,Passenger transport manager,None,None
2,Duchess Rue,Jacob,Stevens,20,Son,Single,Male,University Student,None,None
2,Duchess Rue,Denis,Stevens,20,Son,Single,Male,University Student,None,None
2,Duchess Rue,Diane,Fletcher,19,Daughter,Single,Female,University Student,None,None
2,Duchess Rue,Adrian,Fletcher,15,Son,NA,Male,Student,None,NA
2,Duchess Rue,Tracy,Fletcher,12,Daughter,NA,Female,Student,None,NA
3,Duchess Rue,Naomi,O'Neill,27,Head,Divorced,Female,Unemployed,None,None
3,Duchess Rue,Lynne,O'Neill,2,Daughter,NA,Female,Child,None,NA
3,Duchess Rue,Alexander,George,26,Lodger,Single,Male,Agricultural engineer,None,Methodist
3,Duchess Rue,Hazel,Johnson,41,Lodger,Single,Female,Fish farm manager,None,Methodist
4,Duchess Rue,Henry,Webb,70,Head,Married,Male,Retired Applications developer,None,Christian
4,Duchess Rue,Marie,Webb,69,Wife,Married,Female,Retired Television camera operator,None,None
5,Duchess Rue,Diane,White,36,Head,Married,Female,Broadcast journalist,None,None
5,Duchess Rue,Simon,Holland,37,Husband,Married,Male,Writer,None,None
5,Duchess Rue,Elliot,White,9,Son,NA,Male,Student,None,NA
5,Duchess Rue,Josephine,White,6,Daughter,NA,Female,Student,None,NA
5,Duchess Rue,Natalie,White,4,Daughter,NA,Female,Child,None,NA
6,Duchess Rue,Dennis,Stevens,45,Head,Single,Male,Industrial buyer,None,Methodist
7,Duchess Rue,Roy,White,75,Head,Divorced,Male,"Retired Teacher, adult education",None,Methodist
8,Duchess Rue,Ruth,Baxter,62,Head,Married,Female,Unemployed,None,Christian
8,Duchess Rue,Jacob,Baxter,64,Husband,Married,Male,Fisheries officer,None,Christian
8,Duchess Rue,Billy,Baxter,31,Son,Divorced,Male,Seismic interpreter,None,None
9,Duchess Rue,Linda,Norton,63,Head,Divorced,Female,Product/process development scientist,None,Christian
9,Duchess Rue,Charlotte,Norton,41,Daughter,Single,Female,Location manager,None,None
9,Duchess Rue,Francesca,Norton,39,Daughter,Divorced,Female,Unemployed,None,Christian
10,Duchess Rue,Abdul,Brennan,46,Head,Married,Male,Recycling officer,None,None
10,Duchess Rue,Fiona,Brennan,42,Wife,Married,Female,Unemployed,None,None
11,Duchess Rue,Ryan,Jones,35,Head,Married,Male,Clinical research associate,None,Catholic
11,Duchess Rue,Sophie,Jones,32,Wife,Married,Female,Clinical molecular geneticist,None,Catholic
11,Duchess Rue,Adrian,Jones,1,Son,NA,Male,Child,None,NA
11,Duchess Rue,Garry,Jones,0,Son,NA,Male,Child,None,NA
12,Duchess Rue,Billy,Jones,78,Head,Divorced,Male,Retired Advertising art director,None,None
13,Duchess Rue,William,Smith,21,Head,Single,Male,University Student,None,None
13,Duchess Rue,Phillip,Sharpe,20,None,Single,Male,University Student,None,Methodist
13,Duchess Rue,Leonard,Morris,18,None,Single,Male,University Student,None,Catholic
13,Duchess Rue,Carl,Barnes,18,None,Single,Male,University Student,None,Nope
14,Duchess Rue,Michelle,Bell,41,Head,Single,Female,"Nurse, adult",None,None
14,Duchess Rue,Eric,Webb,41,Partner,Single,Male,"Geologist, engineering",None,None
14,Duchess Rue,Pamela,Bell,5,Daughter,NA,Female,Student,None,NA
14,Duchess Rue,Marilyn,Bell,5,Daughter,NA,Female,Student,None,NA
14,Duchess Rue,Roger,Bell,3,Son,NA,Male,Child,None,NA
14,Duchess Rue,Bryan,Bell,2,Son,NA,Male,Child,None,NA
1,Clayton Parks,Marion,Mellor,40,Head,Married,Female,Cartographer,None,None
1,Clayton Parks,Leon,Mellor,38,Husband,Married,Male,Retail banker,None,None
1,Clayton Parks,Vanessa,Mellor,9,Daughter,NA,Female,Student,None,NA
1,Clayton Parks,Mary,Mellor,9,Daughter,NA,Female,Student,None,NA
1,Clayton Parks,Glenn,Mellor,6,Son,NA,Male,Student,None,NA
2,Clayton Parks,Cheryl,Moore,33,Head,Married,Female,Wellsite geologist,None,None
2,Clayton Parks,Duncan,Moore,36,Husband,Married,Male,Tax adviser,None,None
2,Clayton Parks,Callum,Parker,10,Adopted Son,NA,Male,Student,None,NA
2,Clayton Parks,Lydia,Parker,9,Daughter,NA,Female,Student,None,NA
3,Clayton Parks,Joshua,Sykes,67,Head,Widowed,Male,Metallurgist,None,Christian
4,Clayton Parks,Leon,Alexander,29,Head,Widowed,Male,Primary school teacher,None,None
5,Clayton Parks,Graeme,Hunt,62,Head,Single,Male,Art therapist,None,Catholic
5,Clayton Parks,Ryan,Shah,61,None,Single,Male,Unemployed,None,Muslim
5,Clayton Parks,Tracey,Miller,55,None,Single,Female,Bookseller,None,None
5,Clayton Parks,Sharon,Ellis,58,None,Single,Female,Race relations officer,None,Methodist
5,Clayton Parks,Denise,Willis,64,None,Single,Female,Environmental education officer,None,None
6,Clayton Parks,Kate,Hunter,27,Head,Married,Female,Secretary/administrator,None,None
6,Clayton Parks,Ryan,Hunter,30,Husband,Married,Male,Medical illustrator,None,None
6,Clayton Parks,Jean,Hunter,5,Daughter,NA,Female,Student,None,NA
6,Clayton Parks,Dominic,Hunter,0,Son,NA,Male,Child,None,NA
7,Clayton Parks,Marion,Johnson,62,Head,Single,Female,"Conservation officer, historic buildings",None,Orthodoxy
8,Clayton Parks,Emma,Bennett,66,Head,Married,Female,Merchant navy officer,None,Christian
8,Clayton Parks,Martin,Bennett,68,Husband,Married,Male,"Retired Pharmacist, community",None,None
9,Clayton Parks,Cheryl,Savage,49,Head,Married,Female,Artist,None,Christian
9,Clayton Parks,Simon,Savage,56,Husband,Married,Male,Dispensing optician,None,Christian
9,Clayton Parks,Diana,Savage,22,Daughter,Single,Female,University Student,None,None
9,Clayton Parks,Julie,Savage,11,Daughter,NA,Female,Student,None,NA
10,Clayton Parks,Hazel,Sanders,54,Head,Single,Female,Materials engineer,None,Methodist
10,Clayton Parks,Benjamin,Evans,57,Partner,Single,Male,"Administrator, Civil Service",None,Methodist
10,Clayton Parks,Rosie,Sanders,18,Daughter,Single,Female,Student,None,None
10,Clayton Parks,Catherine,Sanders,16,Daughter,NA,Female,Student,None,NA
11,Clayton Parks,Maureen,Moore,39,Head,Married,Female,"Therapist, horticultural",None,Christian
11,Clayton Parks,Joshua,Moore,41,Husband,Married,Male,"Accountant, chartered",None,Christian
11,Clayton Parks,Timothy,Moore,14,Son,NA,Male,Student,None,NA
11,Clayton Parks,Dale,Moore,9,Son,NA,Male,Student,None,NA
12,Clayton Parks,Yvonne,Cross,57,Head,Divorced,Female,Advertising account executive,None,Christian
12,Clayton Parks,Adam,Cross,35,Son,Single,Male,"Development worker, international aid",None,Christian
13,Clayton Parks,Louise,Johnson,58,Head,Married,Female,Manufacturing engineer,None,None
13,Clayton Parks,Bruce,Johnson,64,Husband,Married,Male,Clinical psychologist,None,None
13,Clayton Parks,Dennis,Johnson,24,Son,Single,Male,"Administrator, sports",None,None
13,Clayton Parks,Louis,Johnson,20,Son,Single,Male,University Student,None,None
14,Clayton Parks,Carolyn,Akhtar,40,Head,Married,Female,Patent examiner,None,None
14,Clayton Parks,Jeremy,Akhtar,43,Husband,Married,Male,"Engineer, structural",None,None
14,Clayton Parks,Donald,Akhtar,10,Son,NA,Male,Student,None,NA
15,Clayton Parks,Leigh,Townsend,40,Head,Married,Male,"Research officer, government",None,None
15,Clayton Parks,Ellie,Townsend,40,Wife,Married,Female,Electrical engineer,None,None
15,Clayton Parks,Abdul,Townsend,4,Son,NA,Male,Child,None,NA
15,Clayton Parks,Jacob,Townsend,3,Son,NA,Male,Child,None,NA
15,Clayton Parks,Francis,Townsend,3,Son,NA,Male,Child,None,NA
15,Clayton Parks,Suzanne,Townsend,3,Daughter,NA,Female,Child,None,NA
15,Clayton Parks,Sheila,Connor,64,Lodger,Single,Female,"Designer, multimedia",Physical Disability,Christian
16,Clayton Parks,Chelsea,Hall,46,Head,Single,Female,Unemployed,None,Catholic
16,Clayton Parks,Alexandra,Hall,16,Daughter,NA,Female,Student,None,NA
16,Clayton Parks,Chloe,Hall,16,Daughter,NA,Female,Student,None,NA
16,Clayton Parks,Brett,Hall,10,Son,NA,Male,Student,None,NA
17,Clayton Parks,Timothy,Abbott,45,Head,Single,Male,Interior and spatial designer,None,Christian
17,Clayton Parks,Barry,Gibson,62,None,Single,Male,Risk analyst,None,Catholic
17,Clayton Parks,Charles,Campbell,19,None,Single,Male,University Student,None,None
17,Clayton Parks,Russell,Swift,22,None,Single,Male,University Student,None,Methodist
17,Clayton Parks,Valerie,Wong,19,None,Single,Female,University Student,None,None
18,Clayton Parks,Lorraine,Burton,53,Head,Divorced,Female,Unemployed,None,Christian
18,Clayton Parks,Aaron,Burton,17,Son,NA,Male,Student,None,NA
18,Clayton Parks,Nicholas,Burton,16,Son,NA,Male,Student,None,NA
18,Clayton Parks,Danny,Burton,15,Son,NA,Male,Student,None,NA
19,Clayton Parks,Mary,Wilson,54,Head,Married,Female,Unemployed,None,None
19,Clayton Parks,Brandon,Wilson,56,Husband,Married,Male,"Engineer, land",None,None
19,Clayton Parks,Phillip,Wilson,20,Son,Single,Male,University Student,None,None
19,Clayton Parks,Ronald,Wilson,18,Son,Single,Male,Student,None,None
20,Clayton Parks,Kirsty,Reid,53,Head,Single,Female,Unemployed,None,Christian
20,Clayton Parks,Graham,Reid,15,Son,NA,Male,Student,None,NA
20,Clayton Parks,Sandra,Reid,14,Daughter,NA,Female,Student,None,NA
20,Clayton Parks,Tracey,Reid,11,Daughter,NA,Female,Student,None,NA
1,Eaglearch Avenue,Hazel,Davies,65,Head,Widowed,Female,Chiropodist,None,Christian
1,Eaglearch Avenue,Julia,Davies,32,Daughter,Divorced,Female,Contractor,None,Christian
2,Eaglearch Avenue,Rhys,Allen,49,Head,Divorced,Male,Unemployed,None,Catholic
2,Eaglearch Avenue,Jennifer,Allen,11,Daughter,NA,Female,Student,None,NA
2,Eaglearch Avenue,Frederick,Shaw-Allen,7,Son,NA,Male,Student,None,NA
3,Eaglearch Avenue,Rachel,Buckley,56,Head,Married,Female,Community education officer,None,Christian
3,Eaglearch Avenue,Patrick,Buckley,60,Husband,Married,Male,"Programme researcher, broadcasting/film/video",None,None
3,Eaglearch Avenue,Marc,Buckley,15,Son,NA,Male,Student,None,NA
3,Eaglearch Avenue,Harriet,Buckley,11,Daughter,NA,Female,Student,None,NA
4,Eaglearch Avenue,Elizabeth,Armstrong,42,Head,Divorced,Female,"Biochemist, clinical",None,Methodist
4,Eaglearch Avenue,Marie,Armstrong,15,Daughter,NA,Female,Student,None,NA
4,Eaglearch Avenue,Hazel,Armstrong,11,Daughter,NA,Female,Student,None,NA
5,Eaglearch Avenue,Kimberley,Edwards,41,Head,Single,Female,Water quality scientist,None,Christian
5,Eaglearch Avenue,Frank,Edwards,6,Son,NA,Male,Student,None,NA
5,Eaglearch Avenue,Ricky,Edwards,3,Son,NA,Male,Child,None,NA
6,Eaglearch Avenue,Vanessa,Tucker,61,Head,Married,Female,Dramatherapist,None,Catholic
6,Eaglearch Avenue,Julian,Tucker,60,Husband,Married,Male,"Editor, commissioning",None,Catholic
6,Eaglearch Avenue,Nicola,Tucker,20,Neice,Single,Female,University Student,None,Catholic
6,Eaglearch Avenue,Jemma,Dixon,20,Neice,Single,Female,Trade mark attorney,None,Catholic
7,Eaglearch Avenue,Nathan,Walton,64,Head,Divorced,Male,Historic buildings inspector/conservation officer,None,None
7,Eaglearch Avenue,Sylvia,Walton,21,Daughter,Single,Female,University Student,None,None
7,Eaglearch Avenue,Melissa,Walton,19,Daughter,Single,Female,Prison officer,None,None
8,Eaglearch Avenue,Bethany,Smith,66,Head,Widowed,Female,Community arts worker,None,Catholic
8,Eaglearch Avenue,Hazel,Smith,19,Granddaughter,Single,Female,University Student,None,Catholic
8,Eaglearch Avenue,Pamela,Smith,16,Granddaughter,NA,Female,Student,None,NA
9,Eaglearch Avenue,Denis,Evans,43,Head,Single,Male,Estate manager/land agent,None,Catholic
9,Eaglearch Avenue,Cheryl,Wood,39,Partner,Single,Female,Furniture conservator/restorer,None,Catholic
9,Eaglearch Avenue,Francesca,Evans,5,Daughter,NA,Female,Student,None,NA
9,Eaglearch Avenue,Lydia,Evans,5,Daughter,NA,Female,Student,None,NA
9,Eaglearch Avenue,Daniel,Evans,1,Son,NA,Male,Child,None,NA
10,Eaglearch Avenue,Lydia,Bradley,43,Head,Married,Female,Local government officer,None,Christian
10,Eaglearch Avenue,William,Bradley,41,Husband,Married,Male,Psychiatric nurse,None,Christian
10,Eaglearch Avenue,Angela,Harrison-Bradley,12,Daughter,NA,Female,Student,None,NA
11,Eaglearch Avenue,Joyce,Lee,37,Head,Single,Female,Risk manager,None,Catholic
11,Eaglearch Avenue,Terence,Miller,27,None,Single,Male,Advice worker,None,None
11,Eaglearch Avenue,Sean,Dennis,35,None,Single,Male,Product designer,None,Christian
11,Eaglearch Avenue,Rhys,Brown,47,None,Single,Male,Printmaker,None,Christian
12,Eaglearch Avenue,Rachael,Jordan,55,Head,Single,Female,"Engineer, civil (consulting)",None,Christian
12,Eaglearch Avenue,Leslie,Walker,23,None,Single,Male,Sports administrator,None,Muslim
